ID,obs,time,elapsed,date,hhmmss,replicate,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr
S1,2,1576076146,150.5,20191211 08:55:45,8:55:45,,1576076138,0.005726214,15.4853839,282.8806669,221.0262445,18.75860869,24.00822467,0.476876674,2.530354772,0.431995726,0.273676846,241.6668037,18.46246213,17.50303871,2.007426872,42.09405793,0.901727473,2.142172832,1.105699399,-252.5260206,140.9521146,10.97412129,141.067019,-0.049212405,0.055245236,3.970529945,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-298-20180822-16_19_10,748.3571923,914.697,0.18185236,0.5,1261.211149,15.4853839,114.6771116,0.451271842,0.013071074,-0.775320133,DARK-299-20180822-16_19_12,501.92,412.777,0.402977413,2.392606762,0.203978444,-6.671876436,1500,1261.211149,0.840807432,0.191614865,6,0.5,282.8806774,299.9857742,10.62474516,4.959411613,600.0042903,84.77046774,0.100035919,18.5362871,17.50303871,999.9,0,0,13999.93548,0,0.00157826,1500,0.972995806,0.027004261,0,748.3864839,4.99974,11311.20645,12844.91613,42.20935484,44.633,43.379,43.96545161,43.879,1454.628387,40.3716129,0,149.8,748.3571923,-2.164000009,-27.31623934,11310.85385,15,1576076080,8:54:40,3,-0.004,0.34,300,5,0.06,0.02,635.096,686.758,13.1737,26.7663,29.9999,26.5185,26.614
S1,3,1576076296,301,20191211 08:58:16,8:58:16,,1576076288,0.005665216,10.84499467,193.0574442,149.3013224,12.6713096,16.38492283,0.46993612,2.530459263,0.426289773,0.270013939,241.6640425,18.46521958,17.49001935,2.005777598,41.92202845,0.897170217,2.140092573,1.108607381,-249.8360169,140.6177601,10.94602725,143.3918128,-0.049215601,0.055248824,3.970727969,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-300-20180822-16_21_41,751.1736154,896.653,0.16224714,0.5,1261.197987,10.84499467,102.3128831,0.438623414,0.00939186,-0.770798737,DARK-301-20180822-16_21_43,503.36,393.293,0.369900773,2.320457552,0.18243453,-6.502121467,1499.984516,1261.197987,0.840807338,0.191614675,6,0.5,193.0574516,204.9962258,10.57102258,4.965662258,599.9966129,84.77075806,0.099954342,18.52077419,17.49001935,999.9,0,0,14000.79677,0,0.001557915,1499.984516,0.972999968,0.0269999,0,751.1967742,4.99974,11350.80645,12844.78387,42.35264516,44.71951613,43.504,44.02,43.97154839,1454.618065,40.36645161,0,150,751.1736154,-1.965743603,-50.49914543,11350.28846,15,1576076228,8:57:07,4,-0.061,0.34,205,5,0.15,0.02,635.241,685.933,13.2442,26.6554,29.9998,26.4277,26.5203
S1,4,1576076447,451.5,20191211 09:00:46,9:00:46,,1576076439,0.005675684,4.028124422,95.41720693,78.72328469,6.681630256,8.098525097,0.471606359,2.530346272,0.42766295,0.27089545,241.6672941,18.47438866,17.49484194,2.006388377,41.98741226,0.89926125,2.14174011,1.107127128,-250.2976451,141.6297608,11.02626903,144.0256788,-0.049212145,0.055244944,3.970513835,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-302-20180822-16_24_11,768.9959615,876.968,0.123119702,0.5,1261.211167,4.028124422,77.63997125,0.424289142,0.003986743,-0.765653935,DARK-303-20180822-16_24_13,504.88,372.088,0.290178771,2.242920038,0.138826439,-6.316928241,1499.999677,1261.211167,0.840807625,0.191615251,6,0.5,95.41720968,99.98690968,10.59513871,4.979568065,599.9976774,84.77490323,0.099988394,18.53306129,17.49484194,999.9,0,0,13999.12903,0,0.0015536,1499.999677,0.972991097,0.027009177,0,769.0646129,4.99974,11590.93871,12844.89032,42.437,44.784,43.60467742,44.06606452,44.062,1454.619677,40.38129032,0,150.0999999,768.9959615,-3.228136743,-48.71453001,11590.46538,15,1576076380,8:59:40,5,-0.012,0.337,100,5,0.32,0.02,635.443,685.027,13.2596,26.5545,29.9997,26.3355,26.4271
S1,5,1576076597,602,20191211 09:03:17,9:03:17,,1576076589,0.005759117,0.503277243,49.20956417,46.38457879,3.936942367,4.176716122,0.480510073,2.530531299,0.434980371,0.275592996,241.6656203,18.47067326,17.50457419,2.007621463,42.11208353,0.903135418,2.144599227,1.104486045,-253.9770741,143.2186981,11.15094134,142.0581856,-0.049217805,0.055251298,3.97086449,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-304-20180822-16_26_42,783.8137692,871.274,0.100382005,0.5,1261.203212,0.503277243,63.3010534,0.417473722,0.001191939,-0.764122423,DARK-305-20180822-16_26_44,507.54,363.734,0.240451074,2.204313536,0.113282474,-6.26336003,1499.990323,1261.203212,0.840807566,0.191615132,6,0.5,49.20956452,49.99624516,10.64063226,4.942797419,600.0001935,84.77611613,0.099988597,18.55436452,17.50457419,999.9,0,0,14000.53871,0,0.00152894,1499.990323,0.972992935,0.027007242,0,783.7966452,4.99974,11805.74516,12844.82258,42.512,44.82419355,43.683,44.133,44.125,1454.613226,40.37806452,0,150.0999999,783.8137692,0.729094016,6.967521305,11805.93846,15,1576076527,9:02:07,6,0.17,0.338,50,5,0.33,0.02,635.457,684.404,13.2924,26.4779,30,26.2585,26.3496
S1,6,1576076748,752.5,20191211 09:05:47,9:05:47,,1576076740,0.005697313,17.21516736,390.5580205,319.6331795,27.12985626,33.14982185,0.472270947,2.53058587,0.428213543,0.271248518,241.6685082,18.52141416,17.51214839,2.008581581,41.8177329,0.898632075,2.148925856,1.109949506,-251.2514891,146.5801391,11.41475637,148.4119146,-0.049219474,0.055253172,3.970967914,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-306-20180822-16_29_12,747.3801538,909.586,0.178329313,0.5,1261.217902,17.21516736,112.4560608,0.45628011,0.014442522,-0.774057648,DARK-307-20180822-16_29_14,494.56,415.026,0.390832975,2.435847581,0.200163592,-6.623792993,1500.007742,1261.217902,0.840807595,0.19161519,6,0.5,390.5580323,409.9985806,10.58732581,4.95026,599.9922903,84.77815161,0.099946158,18.58655484,17.51214839,999.9,0,0,14000.67742,0,0.00153603,1500.007742,0.972993032,0.027007126,0,747.3122903,4.99974,11311.32903,12844.97419,42.60467742,44.937,43.75,44.19919355,44.19106452,1454.629355,40.38,0,150.0999999,747.3801538,3.691282057,56.88888892,11311.95385,15,1576076683,9:04:43,7,-0.243,0.338,410,5,0.13,0.01,635.54,684.702,13.2468,26.4192,30,26.1944,26.2862
S1,7,1576076898,903,20191211 09:08:18,9:08:18,,1576076890,0.005451613,17.59078474,390.2698912,313.6967771,26.62836766,33.12832936,0.441261458,2.530412508,0.40254371,0.25478475,241.6682259,18.56764408,17.51247097,2.008622481,40.95457497,0.878573746,2.145239566,1.130048734,-240.4161396,142.7851136,11.11843005,155.1556299,-0.049214171,0.055247219,3.970639361,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-308-20180822-16_31_43,750.3006538,916.454,0.181300257,0.5,1261.216777,17.59078474,114.3294632,0.456121093,0.014740356,-0.775750883,DARK-309-20180822-16_31_45,498.44,418.014,0.397482731,2.427029352,0.203311742,-6.688406002,1500.006452,1261.216777,0.840807569,0.191615137,6,0.5,390.2699032,409.9883871,10.35008065,4.954865161,599.997,84.78568065,0.100010258,18.55913226,17.51247097,999.9,0,0,13997.92581,0,0.001540345,1500.006452,0.972993032,0.027007126,0,750.3229032,4.99974,11355.79355,12844.94839,42.663,45,43.812,44.262,44.25,1454.631935,40.37870968,0,150,750.3006538,-2.157982913,-33.49401715,11355.45769,15,1576076809,9:06:48,8,-0.193,0.338,410,5,0.09,0.02,635.589,684.23,13.1438,26.3753,30,26.1424,26.2341
S1,8,1576077049,1053.5,20191211 09:10:48,9:10:48,,1576077041,0.0051446,17.94245327,390.0523426,306.1550461,25.98749645,33.10898839,0.40480617,2.530501894,0.371967848,0.235207909,241.6672842,18.62191733,17.50505161,2.00768197,39.87831473,0.853464752,2.140172567,1.154217218,-226.8768744,138.6507766,10.79359921,164.2347856,-0.049216905,0.055250288,3.970808762,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-310-20180822-16_34_13,746.8699231,916.65,0.185217997,0.5,1261.213353,17.94245327,116.7997055,0.457524682,0.01501923,-0.775798833,DARK-311-20180822-16_34_15,497.26,419.39,0.40482624,2.437517567,0.207699738,-6.690249937,1500.002581,1261.213353,0.840807455,0.191614911,6,0.5,390.0523548,410.0012903,10.05454839,4.961720968,600.0054516,84.78343548,0.100014181,18.52137097,17.50505161,999.9,0,0,13999.07419,0,0.001597372,1500.002581,0.972993355,0.027006784,0,746.9374194,4.99974,11306.87419,12844.91935,42.70732258,45.038,43.875,44.31606452,44.312,1454.632258,40.37290323,0,150.0999999,746.8699231,-4.153025642,-48.0239317,11306.38077,15,1576076958,9:09:18,9,-0.229,0.338,410,5,0.08,0.02,635.296,683.53,13.1203,26.3464,30.0001,26.1051,26.1974
S1,9,1576077200,1204.4,20191211 09:13:19,9:13:19,,1576077192,0.004865368,18.66409328,578.5350195,480.9239545,40.82141412,49.10676085,0.372425539,2.53070142,0.344438118,0.217612851,241.6652147,18.68080253,17.51109677,2.008448252,38.81884344,0.829500479,2.136850059,1.178947773,-214.5627245,134.4529039,10.46496682,172.020361,-0.049223009,0.05525714,3.971186912,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-312-20180822-16_36_44,778.6080385,946.257,0.177170643,0.5,1261.200561,18.66409328,111.7238574,0.469213966,0.015591567,-0.78281376,DARK-313-20180822-16_36_46,502.26,443.997,0.377590302,2.496218989,0.197923922,-6.968787699,1499.987097,1261.200561,0.840807607,0.191615213,6,0.5,578.5350323,600.0139032,9.772484839,4.954665484,600.0002258,84.78125161,0.099972839,18.49656774,17.51109677,999.9,0,0,14001.17097,0,0.001651622,1499.987097,0.972992387,0.02700781,0,778.6844839,4.99974,11780.40645,12844.79677,42.762,45.12093548,43.937,44.375,44.36687097,1454.607742,40.38,0,150.7,778.6080385,-8.016307705,-119.271795,11779.06538,15,1576077130,9:12:10,10,-0.1,0.339,600,5,0.08,0.01,634.61,683.306,13.0097,26.3286,30,26.0799,26.1732
S1,10,1576077350,1354.9,20191211 09:15:50,9:15:50,,1576077342,0.004393959,19.04919375,797.4554709,679.8533946,57.70554222,67.68753485,0.321581178,2.529989821,0.300476379,0.189578377,241.6646455,18.75896587,17.52595484,2.010332746,37.09773381,0.789587305,2.128397679,1.220745441,-193.7735773,123.7611866,9.633092731,181.2853475,-0.049201243,0.055232706,3.96983835,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-314-20180822-16_39_15,782.1090769,942.363,0.170055407,0.5,1261.197579,19.04919375,107.2367335,0.46472856,0.015896949,-0.78191631,DARK-315-20180822-16_39_17,504.42,437.943,0.365924157,2.465152924,0.190067225,-6.932153591,1499.983548,1261.197579,0.840807608,0.191615215,6,0.5,797.4554839,820.0085161,9.302461935,4.949406452,600.0039355,84.77939032,0.100000848,18.43331613,17.52595484,999.9,0,0,13995.2871,0,0.00152894,1499.983548,0.97299271,0.027007468,0,781.9323226,4.99974,11828.01613,12844.75161,42.812,45.161,43.99993548,44.44106452,44.39706452,1454.606129,40.38,0,150.2,782.1090769,15.04649572,203.7470085,11830.44615,15,1576077281,9:14:40,11,0.281,0.342,820,5,0.09,0.02,634.333,683.266,12.82,26.3242,30.0002,26.0657,26.16
S1,11,1576077501,1505.4,20191211 09:18:20,9:18:20,,1576077493,0.003621801,19.6874488,1176.02547,1016.642738,86.29049484,99.81856556,0.248553064,2.530866894,0.235744548,0.148436111,241.6683787,18.88257574,17.51846774,2.009382941,34.36041021,0.726398299,2.114055956,1.282984642,-159.7214342,110.1130263,8.56270594,200.6226767,-0.049228072,0.055262823,3.971500537,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-316-20180822-16_41_45,775.0704615,938.901,0.174491814,0.5,1261.219781,19.6874488,110.0362636,0.46220102,0.016402731,-0.781112173,DARK-317-20180822-16_41_47,504.94,433.961,0.377523645,2.449309679,0.195110361,-6.899583667,1500.010323,1261.219781,0.840807401,0.191614802,6,0.5,1176.025484,1199.972258,8.558156452,4.967351935,600.000129,84.77788065,0.100013642,18.3254871,17.51846774,999.9,0,0,14003.16774,0,0.001531714,1500.010323,0.972993677,0.027006442,0,774.7454839,4.99974,11723.0871,12845.00323,42.875,45.19919355,44.046,44.49593548,44.437,1454.64,40.37032258,0,150.0999999,775.0704615,30.94776069,432.0307694,11727.21154,15,1576077428,9:17:07,12,0.908,0.341,1200,5,0.12,0.02,633.71,683.584,12.5193,26.3286,30,26.0592,26.1534
S1,12,1576077651,1655.9,20191211 09:20:51,9:20:51,,1576077643,0.001870497,14.39580178,1582.640313,1333.035769,113.1451988,134.3310937,0.112067036,2.530719541,0.109381288,0.068599248,241.6666616,19.2989881,17.50445161,2.007605928,27.5397138,0.578244807,2.099676166,1.429361121,-82.48893089,97.17995008,7.552646331,263.9103271,-0.049223564,0.055257762,3.971221256,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-318-20180822-16_44_16,771.1024615,936.38,0.176506908,0.5,1261.210829,14.39580178,111.3062119,0.454260023,0.01220716,-0.780522865,DARK-319-20180822-16_44_18,511.02,425.36,0.388559193,2.392313081,0.197426373,-6.875866516,1499.999677,1261.210829,0.8408074,0.191614801,6,0.5,1582.640323,1599.996452,6.812670968,4.954916452,599.9999032,84.77794839,0.099893158,18.21672581,17.50445161,999.9,0,0,14001.87419,0,0.00152894,1499.999677,0.972994,0.0270061,0,770.5183226,4.99974,11661.80968,12844.90645,42.883,45.254,44.062,44.5,44.437,1454.629677,40.37,0,150.0999999,771.1024615,57.28273507,819.7572653,11670.00385,15,1576077571,9:19:30,13,1.781,0.338,1600,5,0.19,0.03,938.3,361.336,12.3832,26.3375,30,26.0723,26.1666
S1,13,1576077832,1836.4,20191211 09:23:51,9:23:51,,1576077824,0.00190104,9.75842731,399.4780578,214.3710402,18.19424986,33.90478299,0.090918031,2.529661558,0.089140943,0.05586986,241.6672127,22.20324967,20.09703226,2.36075053,23.1341439,0.582115813,2.516262611,1.778634716,-83.83587638,141.158542,11.28989858,310.2797768,-0.049191206,0.055221438,3.969216333,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-320-20180822-16_47_16,708.3461154,873.235,0.188825327,0.5,1261.213558,9.75842731,119.0745314,0.425744502,0.008530219,-0.764652127,DARK-321-20180822-16_47_18,501.46,371.775,0.443517947,2.256225798,0.2130305,-6.281808794,1500.002903,1261.213558,0.840807411,0.191614823,6,0.5,399.4780645,409.9959677,6.858692903,4.970681935,599.9970323,84.77264516,0.100058935,21.13207742,20.09703226,999.9,0,0,13993.54516,0,0.001552983,1500.002903,0.972995935,0.027004087,0,708.415,4.99974,10738.62258,12844.94194,42.929,45.312,44.11280645,44.508,44.629,1454.632258,40.37064516,0,180,708.3461154,-6.780341881,-102.5538462,10737.45,15,1576077731,9:22:10,14,-0.218,0.341,410,5,0.29,0.03,933.978,362.264,17.2365,26.3909,30.0021,26.0832,26.1824
S1,14,1576077982,1986.9,20191211 09:26:22,9:26:22,,1576077974,0.002856876,10.41536725,288.756638,163.6279673,13.88814167,24.50860425,0.145299182,2.529462032,0.140816544,0.088401568,241.6625944,21.72658314,20.03972258,2.352391613,26.57850751,0.660994285,2.486950348,1.691397328,-125.9882348,122.9536698,9.822179631,248.450209,-0.049185105,0.055214589,3.96883828,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-322-20180822-16_49_47,711.3083462,869.537,0.181968857,0.5,1261.189423,10.41536725,114.7485987,0.416103053,0.009051271,-0.76365123,DARK-323-20180822-16_49_49,507.72,361.817,0.437316803,2.197252867,0.205407092,-6.247018621,1499.974194,1261.189423,0.840807414,0.191614828,6,0.5,288.7566452,299.996871,7.787733871,4.953127419,600.0044516,84.77624194,0.100089984,20.94135161,20.03972258,999.9,0,0,13991.21613,0,0.001593979,1499.974194,0.972997871,0.027002074,0,711.3633226,4.99974,10782.78387,12844.69032,43.062,45.375,44.19106452,44.675,44.808,1454.604194,40.37,0,150.0999999,711.3083462,-1.438735033,-24.07521378,10782.70769,15,1576077908,9:25:07,15,0.033,0.343,300,5,0.19,0.04,632.718,678.095,15.9585,26.4868,30.0002,26.1314,26.2349
S1,15,1576078133,2137.4,20191211 09:28:52,9:28:52,,1576078125,0.003205775,7.317003181,197.0518982,120.020431,10.18701828,16.72524646,0.167646766,2.529905717,0.161710514,0.101584908,241.6709347,21.55985226,19.97682258,2.343247181,27.87940001,0.69069722,2.477446503,1.65254996,-141.374694,123.0623518,9.822851432,233.181444,-0.049198672,0.055229819,3.969678979,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-324-20180822-16_52_17,718.2201538,859.608,0.164479444,0.5,1261.23332,7.317003181,103.7234778,0.407706769,0.006594341,-0.760921257,DARK-325-20180822-16_52_19,509.14,350.468,0.403425837,2.154275326,0.185941617,-6.15360823,1500.026452,1261.23332,0.840807386,0.191614772,6,0.5,197.0519032,205.0006452,8.13759,4.957888065,599.9973871,84.77728387,0.100084045,20.87909032,19.97682258,999.9,0,0,13994.90323,0,0.0015536,1500.026452,0.97299771,0.027002242,0,718.2504839,4.99974,10882.28387,12845.16129,43.07012903,45.375,44.2256129,44.687,44.812,1454.656452,40.37,0,150,718.2201538,-3.626666682,-37.15555555,10881.91538,15,1576078062,9:27:41,16,0.001,0.341,205,5,0.12,0.03,633.25,678.371,16.2595,26.4835,30.0001,26.1731,26.2702
S1,16,1576078283,2287.9,20191211 09:31:23,9:31:23,,1576078275,0.003761564,2.764667473,96.869611,71.73570075,6.088714245,8.222006257,0.203672167,2.530402075,0.194983274,0.122614319,241.6691023,21.47409317,19.98723226,2.34475839,29.60347376,0.737060616,2.489777455,1.607697775,-165.884957,132.6811551,10.59348673,219.0587871,-0.049213852,0.05524686,3.97061959,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-326-20180822-16_54_48,733.6744231,852.993,0.139882246,0.5,1261.223332,2.764667473,88.21137642,0.398166222,0.002984933,-0.75906719,DARK-327-20180822-16_54_50,513.36,339.633,0.351316206,2.103256174,0.158295025,-6.091375404,1500.014516,1261.223332,0.840807418,0.191614836,6,0.5,96.8696129,99.99858387,8.683862903,4.955056774,600.0149032,84.77696452,0.100079706,20.95983226,19.98723226,999.9,0,0,13999.27419,0,0.001563155,1500.014516,0.972996097,0.027003919,0,733.6850968,4.99974,11101.04194,12845.03548,43.125,45.437,44.26,44.687,44.875,1454.643226,40.37129032,0,150,733.6744231,-1.676615387,-32.5367522,11100.73462,15,1576078216,9:30:15,17,0.096,0.341,100,5,0.18,0.03,633.785,678.307,16.4462,26.4486,30,26.1819,26.2768
S1,17,1576078434,2438.4,20191211 09:33:53,9:33:53,,1576078426,0.004410698,0.280355336,49.49784174,46.2019156,3.92163957,4.201399276,0.249706867,2.531128549,0.236783741,0.149095173,241.6667675,21.36783591,19.98283226,2.344119523,31.64694364,0.792216959,2.503296899,1.551902564,-194.5117619,145.3447126,11.60620726,204.1059255,-0.049236078,0.055271811,3.971996482,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-328-20180822-16_57_18,746.1605385,849.675,0.121828301,0.5,1261.211129,0.280355336,76.82560445,0.395816047,0.001015179,-0.758126342,DARK-329-20180822-16_57_20,513.36,336.315,0.307790201,2.092478057,0.13793553,-6.060160208,1500,1261.211129,0.840807419,0.191614839,6,0.5,49.49784194,49.99651613,9.333326129,4.963805161,600.0013871,84.78049677,0.099957171,21.04795484,19.98283226,999.9,0,0,14005.0129,0,0.001633435,1500,0.972995613,0.027004423,0,746.1363548,4.99974,11284.83226,12844.92903,43.129,45.437,44.262,44.70325806,44.875,1454.629032,40.37096774,0,150.0999999,746.1605385,0.811350423,8.919658136,11284.79615,15,1576078362,9:32:42,18,0.264,0.342,50,5,0.28,0.02,634.5,677.994,16.5899,26.4015,29.9999,26.1665,26.257
S1,18,1576078584,2588.9,20191211 09:36:24,9:36:24,,1576078576,0.004867239,18.54092742,389.5593098,270.1081522,22.92798017,33.0675252,0.284206401,2.531090809,0.267592979,0.168657277,241.6680727,21.32595659,20.00363871,2.347141906,33.04723862,0.832095447,2.517897051,1.51504646,-214.6452271,155.4257759,12.41872881,194.8673503,-0.049234923,0.055270514,3.971924948,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-330-20180822-16_59_49,701.1290385,890.873,0.212986544,0.5,1261.217913,18.54092742,134.3112224,0.440863064,0.015493696,-0.769311675,DARK-331-20180822-16_59_51,498.12,392.753,0.483112698,2.342258874,0.239680604,-6.447744182,1500.008065,1261.217913,0.840807422,0.191614843,6,0.5,389.5593226,409.9960645,9.802684839,4.983220323,600.0077419,84.78446452,0.09997891,21.14265484,20.00363871,999.9,0,0,14004.02903,0,0.00168892,1500.008065,0.972996581,0.027003416,0,701.1138387,4.99974,10644.34194,12844.96774,43.187,45.437,44.31606452,44.758,44.94106452,1454.636774,40.37129032,0,150.0999999,701.1290385,3.261025647,50.36581199,10644.84615,15,1576078523,9:35:22,19,-0.132,0.34,410,5,0.06,0.02,634.955,679.07,16.7092,26.3619,30.0001,26.1416,26.2305
S1,19,1576078735,2739.4,20191211 09:38:54,9:38:54,,1576078727,0.005126251,19.64013606,388.3801478,270.2189851,22.93690322,32.96673569,0.305298443,2.531287665,0.286217841,0.180501003,241.6670945,21.25910567,20.00667097,2.347582663,33.97427109,0.855996334,2.519542897,1.491586329,-226.0676849,156.4767726,12.50260686,184.5787891,-0.049240947,0.055277276,3.97229809,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-332-20180822-17_02_19,707.6072692,907.11,0.219932236,0.5,1261.212765,19.64013606,138.6906718,0.448975317,0.016365309,-0.773440928,DARK-333-20180822-17_02_21,499.84,407.27,0.489853735,2.38373776,0.246942821,-6.600499194,1500.001935,1261.212765,0.840807425,0.19161485,6,0.5,388.3801613,410.0110968,10.08446774,5.009943548,600.0037419,84.78267097,0.099977855,21.1533,20.00667097,999.9,0,0,14006.03871,0,0.001624499,1500.001935,0.972996097,0.027003919,0,707.5982581,4.99974,10741.71935,12844.94516,43.24593548,45.5,44.375,44.8,44.99593548,1454.630645,40.37129032,0,150,707.6072692,1.164478621,6.256410147,10741.76923,15,1576078642,9:37:22,20,-0.109,0.338,410,5,0.09,0.02,635.187,678.525,16.6598,26.3397,30.0002,26.1205,26.2106
S1,20,1576078885,2890,20191211 09:41:25,9:41:25,,1576078877,0.005447203,20.32395453,387.5675344,274.7637847,23.32128505,32.89579432,0.333432641,2.531336295,0.310813453,0.196162637,241.6673338,21.18846334,19.99354839,2.345675741,35.12884845,0.886465002,2.523467297,1.459210739,-240.221644,161.7312094,12.9230031,176.0999023,-0.049242435,0.055278947,3.972390271,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-334-20180822-17_04_50,709.9367692,915.268,0.224340008,0.5,1261.21411,20.32395453,141.470392,0.451242696,0.016907482,-0.775460302,DARK-335-20180822-17_04_52,502.26,413.008,0.49716042,2.391789611,0.251616491,-6.67724831,1500.003548,1261.21411,0.840807418,0.191614835,6,0.5,387.5675484,410.0030323,10.44404194,5.053640968,599.9900968,84.77773548,0.099844274,21.17865806,19.99354839,999.9,0,0,14007.27742,0,0.001796192,1500.003548,0.972996581,0.027003416,0,709.9717419,4.99974,10776.24839,12844.93548,43.296,45.552,44.421,44.87093548,45.048,1454.632581,40.37096774,0,150,709.9367692,-0.57661539,-7.43589747,10776.22692,15,1576078794,9:39:53,21,-0.087,0.338,410,5,0.07,0.02,635.261,677.91,16.7291,26.3286,30.0001,26.107,26.1952
S1,21,1576079036,3040.5,20191211 09:43:55,9:43:55,,1576079028,0.005715548,22.42678118,574.2759523,452.8039746,38.43202501,48.74203629,0.356330362,2.529845211,0.330612242,0.208788429,241.6629548,21.13952714,20.00723548,2.347664727,35.93277687,0.908500313,2.528333159,1.439164414,-252.0556616,164.0509071,13.11910555,166.7773058,-0.049196821,0.055227742,3.969564325,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-336-20180822-17_07_20,755.7346538,970.493,0.221287888,0.5,1261.19132,22.42678118,139.5431816,0.47558612,0.018575121,-0.788237525,DARK-337-20180822-17_07_22,508.94,461.553,0.465295093,2.521138597,0.246487899,-7.196795981,1499.976452,1261.19132,0.840807413,0.191614826,6,0.5,574.2759677,599.9851613,10.7039,5.049506452,599.9974194,84.77558065,0.100054652,21.21005161,20.00723548,999.9,0,0,13994.65806,0,0.001642992,1499.976452,0.97299529,0.027004758,0,755.8229355,4.99974,11465.7871,12844.70323,43.33435484,45.562,44.46341935,44.875,45.09045161,1454.606452,40.37,0,150,755.7346538,-8.897606854,-144.8888889,11464.26154,15,1576078969,9:42:49,22,0.054,0.34,600,5,0.1,0.02,635.158,678.052,16.7186,26.313,30.0001,26.0898,26.1798
S1,22,1576079186,3191,20191211 09:46:26,9:46:26,,1576079178,0.005531151,22.31351605,793.302404,661.5397978,56.14903981,67.3325602,0.340161802,2.530559861,0.316648249,0.199882144,241.6653593,21.16351038,20.00388387,2.347177539,35.38240824,0.892873046,2.523494273,1.454304494,-243.923776,160.2953218,12.81288662,170.8497917,-0.049218679,0.055252279,3.970918621,99.21961538,205.514,106.2943846,0.517212378,-1,MPF-338-20180822-17_09_51,758.2975385,954.568,0.205611818,0.5,1261.203803,22.31351605,129.6592032,0.467738286,0.01848513,-0.784704704,DARK-339-20180822-17_09_53,508.08,446.488,0.439587316,2.475671424,0.229462597,-7.046976213,1499.99129,1261.203803,0.840807418,0.191614835,6,0.5,793.3024194,820.0040323,10.5197,5.046689355,599.9950323,84.77637097,0.099913106,21.17883226,20.00388387,999.9,0,0,14000.74516,0,0.001715739,1499.99129,0.972994968,0.027005094,0,758.4598387,4.99974,11500.78387,12844.82581,43.387,45.562,44.508,44.937,45.125,1454.620645,40.37064516,0,150,758.2975385,-16.08964103,-240.3076924,11498.25385,15,1576079119,9:45:18,23,0.365,0.341,820,5,0.08,0.01,635.119,677.949,16.6696,26.3042,30.0003,26.078,26.1666
